,Corderry wind,Moy wind,Clogher wind,Drumkeen wind,Cathaleen's Fall wind,Glenree wind,Binbane wind,Letterkenny wind,Sorne Hill wind,Sligo wind,Trillick wind,Ardnagappary wind,Croaghonagh wind
26,0.32393240462021916,0.09802631359586214,0.26546233994207186,0.32823983576527355,0.32912611168259576,0.19167157062088533,0.22679195094403368,0.3789786774292353,0.5028055486127225,0.2488376860151242,0.5028055486127225,0.33112191448865147,0.26546233994207186
27,0.24000145504563375,0.07690840687373163,0.1524076292821534,0.19678970197966644,0.22209920061101157,0.14818662729298815,0.11582965917574628,0.2672366073044861,0.3818467901630949,0.18544963495919004,0.38184679016309486,0.2700127418472873,0.1524076292821534
28,0.23402680614233173,0.06548817616872807,0.16888984290729359,0.20883392433562784,0.16094561476417527,0.12512338249295196,0.10870422050593737,0.287664628126609,0.30508046610748746,0.1680071702535729,0.30508046610748746,0.26065465820418326,0.16888984290729359
29,0.1559747417569112,0.054745607965851456,0.15491265026925796,0.1821319344171712,0.13981993050727348,0.09392039721714335,0.10474107881888853,0.24450460357697973,0.2837862386892324,0.1260520399514498,0.2837862386892325,0.2457773304955585,0.15491265026925796
30,0.21679173945624786,0.06567787840447031,0.2050031063420251,0.24842387022781415,0.18280232833391113,0.11450336294310073,0.14580209169173516,0.3038531355151391,0.3741374847522371,0.151659427734464,0.3741374847522372,0.29568198795025946,0.2050031063420251
31,0.15211960165123004,0.07030086674459245,0.16040803692001768,0.21380673232932468,0.13612903323999492,0.08620923067796354,0.10927769404953153,0.2508122181023488,0.2923629350389926,0.15769238664781282,0.2923629350389926,0.22048775658888353,0.16040803692001768
32,0.1305240969504143,0.051320656273373746,0.1826714689945117,0.25667033664339517,0.14759248586656346,0.057998964442502535,0.12474570713926707,0.27131893534645185,0.338947889145716,0.14129830173028488,0.33894788914571594,0.22526819826748629,0.1826714689945117
33,0.09947423907432182,0.04702118703862858,0.15711734022294935,0.21324920700506825,0.12947054663107443,0.05527765830335195,0.12161306970843772,0.20919257345730935,0.26324726779959956,0.11982272029580757,0.26324726779959956,0.1815229761818026,0.15711734022294935
34,0.06131465452442188,0.04160537333863496,0.09153953340597148,0.1512947202316975,0.107923662545148,0.04029903547741818,0.09063126727554549,0.13006531202438615,0.17452252317779407,0.07819733804271266,0.1745225231777941,0.12896142042820094,0.09153953340597148
35,0.08862603998605227,0.07178918154472592,0.15059886645397305,0.19609592824421884,0.15112230735925777,0.061142207734516736,0.12311674670754025,0.1770189268957823,0.2259524717751978,0.1256919143000295,0.22595247177519784,0.1664698016400439,0.15059886645397305
36,0.15714237831722241,0.13759441921696194,0.19453326024416184,0.23232316515374174,0.2339235158148262,0.11910741739491099,0.1490887477994491,0.24062306622771473,0.2976876691429212,0.20610287616266063,0.2976876691429212,0.22408234356268159,0.19453326024416184
37,0.17735144883345944,0.15814804572001345,0.23359104214972162,0.28989928790894076,0.2942205103089098,0.13201236186833834,0.16227381092259208,0.25695518407138396,0.26869882817202545,0.19969147278083899,0.2686988281720255,0.2252719712155221,0.23359104214972162
38,0.2095984538340346,0.2360080529804628,0.2257923180332828,0.2960743898772737,0.2925844490827207,0.18604406086224312,0.14164308688247076,0.29175560284247604,0.23965392053254964,0.2430888620961568,0.23965392053254964,0.29713835383017173,0.2257923180332828
39,0.22360878796149694,0.30168583962453727,0.22033103128204498,0.2540497517195981,0.2871977309641827,0.28425880365874845,0.1316221410257726,0.2506564385788746,0.1889347918143076,0.364197197668802,0.18893479181430758,0.24111272909187692,0.22033103128204498
40,0.34180175839333615,0.40286260143422686,0.3475915588173975,0.41693385905508473,0.42627043421432853,0.4130055239764369,0.2108334356843116,0.39714691100204264,0.3456261288657956,0.5013411533701048,0.3456261288657956,0.3627003578484801,0.3475915588173975
41,0.4805874819765645,0.5827073489993482,0.5136379962583741,0.6431352412665672,0.6810246807406888,0.5910958937559823,0.35791089306853685,0.5975418107620982,0.46697377899568043,0.6447613624883601,0.4669737789956805,0.641998277895355,0.5136379962583741
42,0.3971404094153038,0.6029880435496128,0.5160324766525667,0.6304247894377273,0.6386836103435283,0.6106937012546625,0.3583058364516135,0.594439778875138,0.4153766672706758,0.5761649985254512,0.41537666727067585,0.6822085435097706,0.5160324766525667
43,0.4170520785195813,0.6562501695744294,0.5030574876300571,0.6883858423789632,0.618990150992994,0.6713293998813105,0.3649172973232381,0.6205144486079085,0.40070231099039183,0.6044599983291008,0.4007023109903919,0.681355354712893,0.5030574876300571
44,0.33404440510589645,0.5466130148996429,0.453493961926616,0.6531971558278126,0.47097483345816143,0.5556414000468362,0.27088705722665324,0.5843308923120132,0.42449565555796004,0.48761567819330465,0.42449565555796,0.5870990868940582,0.453493961926616
45,0.38063890388387434,0.599161898712425,0.49085250361827343,0.6548021434262206,0.47555885801476633,0.5757915992320315,0.2984963409270185,0.5806519723395499,0.3460774517637629,0.5804848039701668,0.3460774517637629,0.6309811562560125,0.49085250361827343
46,0.44625069454345545,0.6172069009858314,0.5132956767193552,0.6673765235166482,0.5389268480291138,0.6272654165344399,0.35132172995865935,0.6045076120116666,0.3600628760544502,0.6832267450866941,0.3600628760544502,0.5987750168754038,0.5132956767193552
47,0.5349945906814642,0.5741634768231891,0.5462836532568236,0.6742357111723163,0.5506258394967968,0.6029568339769715,0.3066346894713517,0.6229810854775605,0.3732279331211513,0.7379944339791424,0.37322793312115143,0.5558545380054537,0.5462836532568236
48,0.7265134673609253,0.7077535648007058,0.6561817444192661,0.7892452659852313,0.6501716897592975,0.7664955830930485,0.39092867496844147,0.7510935772846662,0.47741413838775393,0.8377442928839121,0.477414138387754,0.6489262089919369,0.6561817444192661
49,0.5951382876258993,0.6219241510708025,0.5692565069747543,0.7264598388823335,0.5855603712446713,0.6824006814515544,0.3161130097542907,0.6494178595739475,0.39630601968886364,0.7425766255333457,0.3963060196888637,0.5193626347827072,0.5692565069747543
50,0.5400074284538645,0.551193420902478,0.39334590566525085,0.4859850522956194,0.472670589780312,0.5934378461632241,0.22050289727421274,0.4178575694317441,0.3037233393829736,0.7138626068441214,0.3037233393829736,0.3388210387027277,0.39334590566525085
51,0.4332099831106315,0.3751672582968076,0.3123548842728831,0.41169996787817015,0.39463755442729453,0.42270868620658886,0.18349367306271386,0.3004487218040922,0.22319133087535045,0.6084875721254633,0.22319133087535042,0.19449586123183604,0.3123548842728831
52,0.473701965279099,0.3475666815522616,0.3652675137598955,0.5402715365432229,0.4650522007407557,0.4412826060757451,0.20414238560349893,0.40184707506352874,0.31515401721212555,0.6230091374921152,0.3151540172121256,0.2473227587641409,0.3652675137598955
53,0.4552567603389539,0.3608096930797089,0.35687709721748195,0.45605512008331844,0.47061547482982435,0.42805072973442276,0.20453958010273338,0.3466662827782421,0.24109998943921926,0.6235810460841356,0.24109998943921923,0.21035079103129345,0.35687709721748195
54,0.30432548048828784,0.2745641094523694,0.25393408957162517,0.37021974353547266,0.27574308119244134,0.2962793916894726,0.133723281640556,0.26293521748883186,0.1654851591664413,0.4815813652733295,0.1654851591664413,0.12764739883177367,0.25393408957162517
55,0.22329781955063627,0.22146344405218293,0.19517187385415524,0.28271770806929125,0.22042711703709988,0.2388174250793471,0.09478939855756387,0.20239464983156455,0.13124762494016357,0.3831494868309926,0.13124762494016357,0.09754361102821697,0.19517187385415524
56,0.23306731637002842,0.21699686755652356,0.15896487139467924,0.23689163612094313,0.21054569128823666,0.22389108708671163,0.07872252557950032,0.19535117439782007,0.1297839947673478,0.3938983876292895,0.1297839947673478,0.10993988882844274,0.15896487139467924
57,0.17493269959856117,0.15366218274291232,0.10958824493124798,0.17018914321485146,0.15549092738586834,0.1534282019865618,0.05219476700317867,0.12830711286938595,0.08313653997324472,0.2726869219459284,0.08313653997324473,0.06654063612424056,0.10958824493124798
58,0.12811272704256096,0.13434401344037616,0.08394644699768865,0.12763907902910965,0.10361184818107473,0.147946734695127,0.036251812258113136,0.09562836106052966,0.0859320624496124,0.21917047066471446,0.0859320624496124,0.05360050219563723,0.08394644699768865
59,0.06606924768800722,0.05660150997486275,0.040374487521612906,0.07136940527705511,0.051198856867301884,0.06466946099308696,0.018191093581473805,0.05308668007061389,0.04494573937695033,0.10812243534039032,0.04494573937695034,0.020621785734025802,0.040374487521612906
60,0.0754817086197775,0.06459573433269511,0.05121168681404806,0.07296552580623566,0.06982054862194942,0.09318020082904165,0.02233128102640778,0.052344681018812796,0.054234696842575106,0.15338703777568014,0.05423469684257511,0.025148452517908374,0.05121168681404806
61,0.04007051430710152,0.045056025586434706,0.034855546250941005,0.04314672533271244,0.04620879376748638,0.059354998321705606,0.015123756904240093,0.033530336137860446,0.02570172243253937,0.09345950860522688,0.025701722432539365,0.016341211978846814,0.034855546250941005
62,0.018568305202765218,0.023360413843688616,0.019817042686720552,0.028661839908810927,0.026491605982520205,0.0353627725124862,0.0064333147778216655,0.02164391746438985,0.012026362535770614,0.053717596347261615,0.012026362535770612,0.007540224642774868,0.019817042686720552
63,0.014520553028783287,0.020158628589302216,0.010683567500343884,0.013096260698862978,0.022215144374067047,0.032008681512405705,0.004847805533823625,0.009325354076780042,0.003834153754758999,0.05484374686506603,0.0038341537547589995,0.003524844242851339,0.010683567500343884
64,0.014963072824891382,0.018020687130415023,0.013759810009330183,0.015534178270784195,0.02573352450677464,0.03934147271000315,0.00465014591256384,0.011074310621719496,0.006120704131806883,0.049301122188091705,0.0061207041318068825,0.0028911071576622647,0.013759810009330183
65,0.026728877789421904,0.030334379594550882,0.023043401624364333,0.026690481755975125,0.03696383584375891,0.062014367541508394,0.008829251871101583,0.019055931423320967,0.010723793733558574,0.07454832677083666,0.010723793733558574,0.008549677562403782,0.023043401624364333
66,0.015054950425360942,0.02068801808811625,0.015395739725025583,0.024897920080307515,0.017866762135340983,0.03580925418634528,0.007538822938446781,0.017145489270579517,0.008508587694518718,0.05334862213132792,0.008508587694518722,0.007283564932936325,0.015395739725025583
67,0.009451281499374967,0.018629171427276704,0.020224250408073626,0.027760328915975525,0.014764372786034496,0.02107087580652449,0.009115514309412143,0.017680879984603066,0.007384369817469378,0.03390667661115624,0.007384369817469379,0.007381853151881904,0.020224250408073626
68,0.012329449845072562,0.03299348146652418,0.052849971584975924,0.05903026518161417,0.03284510595455444,0.040236920595280085,0.022515578142822727,0.045358251662957566,0.016637196279757304,0.05557142520295102,0.016637196279757304,0.021134713581512074,0.052849971584975924
69,0.013173670890848442,0.02871367449195719,0.056637080443218246,0.05846093580881593,0.030493236691866252,0.03227286241184579,0.02388229738441567,0.03849954590526789,0.014929177287303117,0.04256607572389778,0.014929177287303114,0.019738935721826667,0.056637080443218246
70,0.011626616866898368,0.023706475936499154,0.0683825638132124,0.06323725047643046,0.04000756433242831,0.03291020697729101,0.03447386396325927,0.03720429405233275,0.018734273901180272,0.039232151136116215,0.018734273901180272,0.03590638759620888,0.0683825638132124
71,0.017518482959444994,0.03004152859587328,0.06443603953163207,0.06060811731855554,0.04546078439543518,0.037112840289991705,0.03521982503102116,0.029722715653694103,0.020652340156390576,0.05507638364306172,0.020652340156390572,0.041866442982468985,0.06443603953163207
72,0.010627782924674055,0.021803349581533453,0.03087241452733317,0.03768251176256403,0.021720206563183905,0.031509610131453494,0.01810036183339068,0.01805443686172366,0.010626366528244155,0.035777882769633694,0.010626366528244158,0.02026135822644111,0.03087241452733317
73,0.017281328534623438,0.033751197814860745,0.04308772883647272,0.04809228293367479,0.03016749814961072,0.051521166533976995,0.03683662990062654,0.021580758613128637,0.009775346744282752,0.05123446710622691,0.009775346744282754,0.03204579530239583,0.04308772883647272
74,0.009258440757522223,0.02309534417010733,0.03027074154673236,0.03699121348569503,0.020194910197654996,0.03362999869464012,0.026958427696302613,0.01616865153912151,0.007147731460236874,0.026052750378392227,0.007147731460236874,0.024521540196153095,0.03027074154673236
75,0.01804470317048061,0.02102945741345289,0.03649825250197289,0.05265960174245777,0.02757737974981421,0.03875957092681422,0.03824567738585223,0.02218409430720425,0.008635688319738129,0.04750464649133285,0.008635688319738129,0.027683425171742625,0.03649825250197289
76,0.013254749103727488,0.012655610906787415,0.01598563574660404,0.02311187091594694,0.014872716438009543,0.024855792425936003,0.02200749562224803,0.009444710079721148,0.0032144066958243855,0.028234180547186693,0.0032144066958243846,0.010656529509612987,0.01598563574660404
77,0.010241205853889,0.011493726141123418,0.009016803372477808,0.011787221913057297,0.009355296594889971,0.018150113473417547,0.012530183811573708,0.004885722175115394,0.0016151408832815058,0.021507004395388902,0.001615140883281506,0.005271329452759261,0.009016803372477808
78,0.008201786596147547,0.01248121406024033,0.010153657428154612,0.019417893983865675,0.012352255712193099,0.018884223111336175,0.016325584353693585,0.009300122924470092,0.0044821906971480256,0.022699938821815088,0.004482190697148026,0.009385642407562188,0.010153657428154612
79,0.003158724081358431,0.0069326754751741215,0.007587130464122702,0.01542399837140368,0.00810382935021341,0.012851290617619027,0.013169044809193085,0.007453727287632009,0.0029456292080013843,0.013362194653239968,0.0029456292080013847,0.006942409753173298,0.007587130464122702
80,0.002700704333151008,0.005116855666105797,0.00475769517892501,0.012717111930576062,0.007480484866260639,0.011240047823205108,0.008370515797859511,0.006383695833518042,0.002135314168229768,0.010051962951649724,0.002135314168229768,0.00507059711026496,0.00475769517892501
81,0.005050122666718664,0.010128570089073839,0.006345442798330413,0.016175471851031444,0.010439253786191784,0.01579871261778247,0.01163396378729518,0.009013949890895254,0.004028295452617448,0.015143781974358414,0.0040282954526174464,0.0063858174569088235,0.006345442798330413
82,0.005334395009507899,0.0078027330134986216,0.006532819878220612,0.011216788637884926,0.010101184557105493,0.010617634969486265,0.01084045837122409,0.00713905536706153,0.002827817794402021,0.012205385607564278,0.0028278177944020206,0.006582872806340907,0.006532819878220612
83,0.0017097996319440773,0.0019148308265709605,0.002014823446723079,0.002632261203655177,0.0028800857925029,0.002995881375617948,0.002762853841400142,0.0017643115359845863,0.0007102963641657247,0.003440973100887068,0.0007102963641657247,0.0014343374476547606,0.002014823446723079
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0028360534290417655,0.002032141898733083,0.00320276271214542,0.003655875627400358,0.0035173083688542963,0.0032094877822678373,0.003948060263495742,0.002853747984008368,0.0013521340142373165,0.004061787930518332,0.0013521340142373165,0.002360461734596744,0.00320276271214542
86,0.014532058591618227,0.009176817580577562,0.01683769830858713,0.02097776473036965,0.01733037972485636,0.014271419117144392,0.020711049680033213,0.01693640468058378,0.008761871326284705,0.019015370564650844,0.008761871326284705,0.016451399099464054,0.01683769830858713
87,0.031974371242118625,0.021918758605068603,0.042776607976971914,0.048791188802304084,0.04038782139287014,0.032904353943969934,0.04700621898343825,0.039699403815470505,0.019619058409589458,0.048351746664174015,0.019619058409589458,0.0372639941858431,0.042776607976971914
88,0.048031980020344846,0.036247766469077417,0.07044362349053397,0.08457626637149376,0.06296612482340876,0.055400366209115544,0.07235911677749576,0.06636506047805471,0.03210797266588849,0.07918071247778011,0.03210797266588849,0.04928030048229895,0.07044362349053397
89,0.11640992064351807,0.08606625615738171,0.14637675806496683,0.15708564310625045,0.14153910298086897,0.10991791272213194,0.1477601131675842,0.14216779066014124,0.07107167632583805,0.1488080953953475,0.07107167632583804,0.11742706818898495,0.14637675806496683
90,0.1572104947124464,0.14059063845438735,0.19873126852153553,0.21417800505473017,0.19419769154111652,0.16089812433756714,0.19826277964299321,0.1955351088207857,0.10509045314401608,0.19538802490767793,0.10509045314401606,0.1346966124521134,0.19873126852153553
91,0.1884351887496275,0.1428347846239213,0.22339860610888934,0.24674311893154993,0.2047326502714088,0.1686195211764102,0.21788995538061107,0.20779765282301685,0.12300858070166018,0.21784800201218096,0.12300858070166017,0.1384559905031509,0.22339860610888934
92,0.21131884302029308,0.18217444381208653,0.29759924115664105,0.33166513801371966,0.2598396022714346,0.19479185794826434,0.2650802010769491,0.28150813340368225,0.12576586184930366,0.2444076825136981,0.1257658618493037,0.17930796463633114,0.29759924115664105
93,0.2291006942533919,0.19303936410879088,0.34131664674640305,0.38787870741741776,0.2828232433394242,0.19563984952668023,0.26597560220546945,0.31167647031497603,0.13004538009718195,0.29655070404432987,0.13004538009718197,0.24091220027893612,0.34131664674640305
94,0.31931194467116003,0.25033729867433346,0.40749265375749705,0.47586454468784817,0.3245520764852545,0.25541351818003577,0.300976799864576,0.34075311957848625,0.09978561866577713,0.37922837129011316,0.09978561866577713,0.25465745673394846,0.40749265375749705
95,0.3636680098433352,0.269883348659939,0.5182867345682285,0.5847771339375014,0.40430693129357304,0.274613628964178,0.38631589895239815,0.47991907083203655,0.16509729480731825,0.4616196909352818,0.16509729480731822,0.3699201924323775,0.5182867345682285
96,0.3869013921153755,0.29830320409454014,0.6076189341388218,0.6548490133931416,0.4427947401452809,0.3007581330499596,0.45182602090601987,0.5350398935894252,0.17649175828718408,0.47168510218375886,0.17649175828718414,0.39889996709928044,0.6076189341388218
97,0.40475955845245903,0.3279989036413714,0.6070337216873415,0.6969791292217706,0.45037697457030135,0.3328873034511804,0.42747678887406626,0.52490463648257,0.15414262717642066,0.47449603453732686,0.15414262717642066,0.3950716656345662,0.6070337216873415
98,0.5651653299041239,0.48187751491234365,0.7326715461658816,0.7619249083135268,0.5952734187443468,0.48113997494204097,0.5888315983436083,0.6715086463750394,0.24179411673392237,0.6147316546058077,0.24179411673392237,0.5793131552374233,0.7326715461658816
99,0.696048556145497,0.4777817320559191,0.7481195946243977,0.7899013323577128,0.619432219523097,0.48527748861808706,0.5626438436034701,0.691869554587466,0.25491745270086186,0.6976750390406528,0.2549174527008618,0.620021412672658,0.7481195946243977
100,0.5010263935594149,0.2948570752854212,0.5051918680567111,0.6209889172899478,0.35768070574297967,0.3195948008796975,0.3087227351569905,0.4683218101849829,0.16069718470170832,0.5490152088412106,0.1606971847017083,0.4337712563507197,0.5051918680567111
101,0.42239268863669877,0.22950218927167693,0.4456129680182165,0.5371439220119233,0.2910280050180659,0.2845508432623146,0.25248678399579194,0.45468460633582,0.1531302278896775,0.4356785096537069,0.1531302278896775,0.3806143039546901,0.4456129680182165
102,0.5348228963297628,0.24859667128389462,0.5337439635095507,0.5601464799408084,0.313707651538812,0.2837264348152859,0.3258702874149785,0.4871788910156241,0.1846352114334216,0.48248761786785976,0.18463521143342163,0.3392107905041811,0.5337439635095507
103,0.386655481240465,0.1772675086937438,0.4927549269817541,0.5211383318628962,0.2515493625001585,0.1936645974454155,0.32534085680956093,0.4705494990751822,0.1454540364896074,0.33686912312324524,0.14545403648960736,0.2725511242053611,0.4927549269817541
104,0.31134969711538873,0.11866706160165799,0.4379731496571248,0.4959171939729715,0.25380284627006877,0.16723513360730016,0.2936792841366189,0.5041372626726748,0.1680472334631807,0.2772484154290387,0.16804723346318073,0.24984038095350702,0.4379731496571248
105,0.2700100140984861,0.1266863766433728,0.3897231218819897,0.4271540361776262,0.2363907187563269,0.1540476084187497,0.281444703110713,0.45603835374652685,0.17253356032981423,0.24755937159494362,0.1725335603298142,0.2402157963982734,0.3897231218819897
106,0.29674362552080935,0.13087734957070607,0.43898497379571666,0.4653617171481144,0.22681755695582273,0.178696616685422,0.27890455637224754,0.47454261098511086,0.20322573016985615,0.24467292782844685,0.20322573016985612,0.25106000725990557,0.43898497379571666
107,0.1332399550358675,0.06107434489421898,0.2219149569365411,0.2689922102752074,0.09937082329850128,0.10313566038931894,0.1319237093885566,0.29315129112744354,0.12106532016808776,0.11961882694720138,0.12106532016808777,0.11977436518765017,0.2219149569365411
108,0.17377375093398117,0.06705477204763316,0.2737060052310593,0.37294263387011695,0.12538857402349282,0.10846986401246654,0.18232296100492362,0.38966707329154116,0.16132037549992534,0.14864760255573486,0.16132037549992528,0.1723828906392484,0.2737060052310593
109,0.1555539524918543,0.0584314331658307,0.2637314243942974,0.30972926316284904,0.09584194003371066,0.12136390766751984,0.14742215113038679,0.3369465713252159,0.12776047552061187,0.1487082415633814,0.12776047552061187,0.1320491413471233,0.2637314243942974
110,0.17034537265381672,0.0425484358298862,0.32124091226798024,0.39325975223669324,0.12255438659959271,0.0851885659282983,0.16590747796147998,0.39162647999344624,0.19458542966632802,0.1233492003338938,0.19458542966632802,0.19822498835223024,0.32124091226798024
111,0.15461799926002015,0.04238992937679932,0.2650494522604753,0.36322741676861015,0.11434360331404746,0.0865751982616684,0.157369972721118,0.3766413502878012,0.17666030379494443,0.13667965195985843,0.17666030379494446,0.18978441522846323,0.2650494522604753
112,0.2955720149202439,0.12320005407823947,0.3701213365466869,0.571466306400525,0.18951468886991443,0.16963699625864279,0.23439800055594323,0.579204956838924,0.3336052218151945,0.2645658823384152,0.33360522181519436,0.2970272725300731,0.3701213365466869
113,0.16911282872101013,0.1107843317948482,0.23517405687984363,0.39437621414917867,0.11073332894629377,0.12437303082150399,0.14644698568892517,0.4279648631577302,0.22553933146198218,0.17378717701062563,0.2255393314619822,0.19795192247488388,0.23517405687984363
114,0.32941492784339155,0.1695609203431155,0.3950730839083289,0.6400770307434016,0.25965441709188886,0.21719874347657056,0.2517901633207099,0.6470183582596624,0.4563757966507104,0.32994830756881266,0.4563757966507104,0.32972829375598056,0.3950730839083289
115,0.3305909292945962,0.17101722140207462,0.28682376069332577,0.5708748591084164,0.260318385893587,0.24121637508718757,0.2196440237135265,0.5982365714448536,0.3731197640167059,0.31130438252430276,0.3731197640167059,0.30960921033103495,0.28682376069332577
