,Moy demand,Cathaleen's Fall demand,Binbane demand,Letterkenny demand,Sligo demand,Trillick demand,Ardnagappary demand
44,16.449593721140314,7.294720053720761,8.559138196365693,21.495108424963842,23.902366042691693,7.647298189650598,3.6473600268603805
45,16.329544637211843,7.241483209406583,8.49667363237039,21.33823719038473,23.727926649488904,7.5914882311945675,3.6207416047032916
46,16.449593721140314,7.294720053720761,8.559138196365693,21.495108424963842,23.902366042691693,7.647298189650598,3.6473600268603805
47,17.049839140782645,7.560904275291639,8.87146101634219,22.279464597859363,24.774563008705602,7.926347981930735,3.7804521376458196
48,17.770133644353447,7.880325341176695,9.246248400313988,23.220692005333994,25.821199367922304,8.261207732666902,3.9401626705883475
49,17.770133644353447,7.880325341176695,9.246248400313988,23.220692005333994,25.821199367922304,8.261207732666902,3.9401626705883475
50,17.28993730863958,7.667377963919991,8.996390144332791,22.593207067017573,25.123441795111173,8.03796789884279,3.8336889819599955
51,16.68969188899725,7.401193742349113,8.684067324356294,21.808850894122052,24.251244829097264,7.758918106562654,3.7005968711745565
52,16.08944646935491,7.135009520778231,8.371744504379791,21.02449472122652,23.37904786308334,7.479868314282513,3.5675047603891157
53,15.48920104971258,6.868825299207353,8.059421684403295,20.240138548331,22.506850897069427,7.2008185220023755,3.4344126496036766
54,14.888955630070244,6.602641077636473,7.747098864426794,19.455782375435472,21.63465393105551,6.921768729722236,3.3013205388182363
55,15.750902429335929,6.984879126091322,8.19559150794715,20.58211049154909,22.88712060315923,7.322481617185735,3.492439563045661
56,15.334832546926382,6.800369200410813,7.979099861815354,20.038421243877195,22.282543080012765,7.129053711764002,3.4001846002054066
57,15.057452625320016,6.677362583290473,7.834772097727488,19.675961745429262,21.879491397915118,7.000101774816179,3.3386812916452366
58,14.918762664516832,6.615859274730303,7.762608215683556,19.494731996205292,21.677965556866294,6.9356258063422676,3.3079296373651514
59,14.918762664516832,6.615859274730303,7.762608215683556,19.494731996205292,21.677965556866294,6.9356258063422676,3.3079296373651514
60,15.196142586123202,6.738865891850644,7.906935979771422,19.85719149465323,22.08101723896394,7.064577743290092,3.369432945925322
61,16.028282350942295,7.107885743211661,8.339919272035015,20.944569989997028,23.290172285256876,7.4514335541335575,3.5539428716058303
62,17.276491998170943,7.66141552025319,8.98939421043041,22.575637733012734,25.103904854696285,8.031717270398762,3.830707760126595
63,18.247321723793224,8.09193868017438,9.494541384737937,23.844245977580503,26.514585742038047,8.48304904971614,4.04596934008719
64,18.52470164539959,8.214945297294719,9.638869148825803,24.206705476028436,26.917637424135695,8.612000986663963,4.107472648647359
65,18.52470164539959,8.214945297294719,9.638869148825803,24.206705476028436,26.917637424135695,8.612000986663963,4.107472648647359
66,18.386011684596408,8.15344198873455,9.566705266781872,24.025475726804473,26.716111583086875,8.547525018190052,4.076720994367275
67,18.21148836541885,8.076048055618116,9.47589638525859,23.797421603888047,26.462517462242026,8.466390378306325,4.038024027809058
68,17.97056912198388,7.969210253651388,9.350540030950961,23.48260621409276,26.112445597797716,8.354388749244539,3.984605126825694
69,17.67252209710257,7.83703862399227,9.195458652150931,23.093140478697222,25.679363224614672,8.215828824151897,3.918519311996135
70,17.57303359105831,7.792919552575746,9.14369227502221,22.96313628158987,25.534799733939863,8.169577330950242,3.896459776287873
71,17.860455137767087,7.92037921852199,9.293244949732468,23.33871743057813,25.952442572690387,8.30319754741722,3.960189609260995
72,18.108165998868788,8.030228824332058,9.422135153882948,23.66240760236513,26.31238311439471,8.418356550841441,4.015114412166029
73,17.62599399331373,7.816405318542675,9.171248907090073,23.03234100530575,25.611754760424834,8.194198242272238,3.9082026592713377
74,16.78655768157133,7.444149747925202,8.734469037565571,21.935427923886262,24.39199734070158,7.803950319074921,3.722074873962601
75,15.958005842298203,7.076720994367275,8.303352633390936,20.852737863402236,23.188055791543437,7.418762509095027,3.5383604971836373
76,15.249870297795926,6.762691928069147,7.9348918622678,19.927398881377087,22.159087217639907,7.089555371259157,3.3813459640345735
77,14.671302933462577,6.506121034794935,7.633848680826056,19.171369982529075,21.318389924011402,6.82058355147669,3.2530605173974676
78,14.223915568137166,6.307723090083,7.40106175903072,18.58675737211124,20.668305991838633,6.612596372770345,3.1538615450415
79,13.918356727657414,6.172220278340317,7.242071793252639,18.187475753509467,20.224308445361775,6.470544258460099,3.0861101391701586
80,13.735909330590804,6.091312341725413,7.14713981429115,17.94906703361755,19.959200106386934,6.385725771575474,3.0456561708627063
81,13.629419577166203,6.044088504286565,7.091730511696237,17.80991412596441,19.80446333237898,6.336219448660416,3.0220442521432824
82,13.57059024088144,6.018000106821038,7.061120125336685,17.73304031476599,19.718980350016935,6.308870111984055,3.009000053410519
83,13.540225232348028,6.004534471107774,7.045320446099788,17.69336157486424,19.674857950329805,6.294753637211316,3.002267235553887
84,13.53,6.0,7.04,17.68,19.66,6.29,3.0
85,13.548614010558921,6.008254550136995,7.049685338827407,17.70432340773701,19.68704740928222,6.298653520060283,3.0041272750684973
86,13.641353217014382,6.049380584041854,7.0979398852757765,17.825508120976664,19.821803713710477,6.3417673122705445,3.024690292020927
87,13.842104647817182,6.1384056087881085,7.2023959143113805,18.087835193895625,20.113509044795702,6.4350952132128665,3.0692028043940542
88,14.107314474177647,6.256015287883658,7.340391271116824,18.434391714963844,20.49887675996545,6.558389360131367,3.128007643941829
89,14.411466061472654,6.39089404056437,7.498649007595527,18.831834439529676,20.94082947291592,6.699787252524981,3.195447020282185
90,14.729301337266078,6.531840947789835,7.664026712073406,19.247157992820714,21.402665505591358,6.847546593599677,3.2659204738949175
91,15.062817244753836,6.6797415719529205,7.83756344442476,19.682971832021273,21.887286550765737,7.002595747930645,3.3398707859764603
92,15.398016997243516,6.828388912303112,8.011976323768986,20.120985994919838,22.374354335979863,7.158427709731096,3.414194456151556
93,15.721537068528457,6.971856793139006,8.180311970616433,20.54373801711627,22.844450758852144,7.308829871474058,3.485928396569503
94,16.183100877149197,7.176541408935343,8.420475253150801,21.146875351662807,23.515134016611473,7.5234075770338835,3.5882707044676714
95,17.02685931930387,7.55071366709706,8.85950403606055,22.249436272379334,24.741171782521366,7.915664827673417,3.77535683354853
96,18.05969923881486,8.008735804352488,9.39691667710692,23.599074836825334,26.241957652261654,8.395824701562859,4.004367902176244
97,18.49088919008773,8.199950860349327,9.621275676143211,24.162521868496018,26.868505652411297,8.596281818599545,4.099975430174664
98,18.37551736268098,8.148788187441678,9.561244806598234,24.011762525661474,26.70086262751723,8.542646283168025,4.074394093720839
99,18.005853524262296,7.984857438697249,9.368899394738106,23.528713252694562,26.163716207464653,8.37079221490095,3.9924287193486245
100,17.513145861347482,7.766361801041012,9.112531179888121,22.884879440400848,25.447778834744383,8.141735954757994,3.883180900520506
101,16.920813784212882,7.503686822267354,8.804325871460362,22.110863836281137,24.58708048762936,7.866365018676943,3.751843411133677
102,16.256549289027348,7.209112766752705,8.458692312989841,21.242852286031304,23.621859499059696,7.5575532171457525,3.6045563833763525
103,15.51682875185278,6.881077051819414,8.073797074134779,20.27624037936121,22.546995806461616,7.213662442657353,3.440538525909707
104,15.110511939338364,6.700892212566902,7.862380196078499,19.74529571969714,21.956590149844217,7.024768669507636,3.350446106283451
105,14.839634064328754,6.580768986398561,7.721435610707645,19.391332613254427,21.562986378765952,6.898839487407825,3.2903844931992805
106,14.704195126823947,6.520707373314389,7.6509633180222165,19.214351060033067,21.366184493226815,6.835874896357918,3.2603536866571945
107,14.704195126823947,6.520707373314389,7.6509633180222165,19.214351060033067,21.366184493226815,6.835874896357918,3.2603536866571945
108,14.97507300183356,6.640830599482731,7.791907903393072,19.568314166475783,21.759788264305083,6.961804078457731,3.3204152997413656
109,15.787706626862395,7.001200277987758,8.214741659505636,20.63020348580393,22.94059957753989,7.339591624757166,3.500600138993879
110,17.006657064405644,7.541754795745297,8.848992293674483,22.223037464796143,24.71181654739209,7.90627294420632,3.7708773978726486
111,17.954729626939287,7.962186087334496,9.342298342472475,23.461908337345648,26.089429746166033,8.347025081555664,3.981093043667248
112,18.2256075019489,8.082309313502838,9.483242927843332,23.815871443788364,26.4830335172443,8.472954263655476,4.041154656751419
113,18.2256075019489,8.082309313502838,9.483242927843332,23.815871443788364,26.4830335172443,8.472954263655476,4.041154656751419
114,18.090168564444095,8.022247700418667,9.412770635157903,23.638889890567008,26.28623163170517,8.40998967260557,4.011123850209334
115,17.954729626939287,7.962186087334496,9.342298342472475,23.461908337345648,26.089429746166033,8.347025081555664,3.981093043667248
116,17.81929068943448,7.902124474250324,9.271826049787046,23.284926784124288,25.892627860626895,8.284060490505757,3.951062237125162
117,17.683851751929677,7.842062861166154,9.20135375710162,23.10794523090293,25.695825975087764,8.22109589945585,3.921031430583077
118,17.81929068943448,7.902124474250324,9.271826049787046,23.284926784124288,25.892627860626895,8.284060490505757,3.951062237125162
119,18.496485376958507,8.202432539671179,9.624187513214183,24.169834550231073,26.876637288322563,8.598883445755286,4.101216269835589
120,19.309119001987344,8.562802218176207,10.04702126932675,25.23172386955922,28.057448601557372,8.976670992054723,4.281401109088104
121,19.309119001987344,8.562802218176207,10.04702126932675,25.23172386955922,28.057448601557372,8.976670992054723,4.281401109088104
122,18.767363251968124,8.322555765839523,9.76513209858504,24.523797656673793,27.27024105940084,8.7248126278551,4.161277882919761
123,18.090168564444095,8.022247700418667,9.412770635157903,23.638889890567008,26.28623163170517,8.40998967260557,4.011123850209334
124,17.412973876920063,7.721939634997811,9.060409171730765,22.753982124460215,25.302222204009492,8.095166717356038,3.8609698174989053
125,16.735779189396034,7.421631569576956,8.708047708303628,21.86907435835343,24.318212776313825,7.780343762106509,3.710815784788478
126,16.05858450187201,7.121323504156101,8.355686244876493,20.984166592246645,23.334203348618157,7.465520806856979,3.5606617520780506
127,15.679163962551055,6.953066058780957,8.158264175636322,20.488367986541217,22.782879785938935,7.289130918288703,3.4765330293904784
128,15.26608318292421,6.769881677571712,7.943327835017476,19.948584676577976,22.182645630176644,7.097092625321011,3.384940838785856
129,14.990695996506313,6.647758756765549,7.8000369412715775,19.588729136602485,21.782489526335116,6.969067096675884,3.3238793783827747
130,14.853002403297364,6.586697296362468,7.728391494398629,19.408801366614735,21.582411474414354,6.90505433235332,3.293348648181234
131,14.853002403297364,6.586697296362468,7.728391494398629,19.408801366614735,21.582411474414354,6.90505433235332,3.293348648181234
132,15.12838958971526,6.708820217168631,7.871682388144526,19.76865690659023,21.98256757825588,7.0330798609984475,3.3544101085843154
133,15.954551148968953,7.07518897958712,8.30155506938222,20.848223526516712,23.18303588978046,7.41715644693383,3.53759448979356
134,17.19379348784949,7.624742123214851,8.946364091238758,22.467573456406427,24.983738357067327,7.993271325836902,3.8123710616074256
135,18.15764864031213,8.052172346036421,9.4478822193494,23.727067846320654,26.384284720512674,8.441360676094849,4.026086173018211
136,18.433035826730023,8.174295266842583,9.591173113095298,24.086923386296146,26.784440824354196,8.569386204739974,4.087147633421291
137,18.433035826730023,8.174295266842583,9.591173113095298,24.086923386296146,26.784440824354196,8.569386204739974,4.087147633421291
138,18.295342233521076,8.113233806439501,9.519527666222348,23.906995616308397,26.584362772433433,8.505373440417412,4.0566169032197505
139,18.15764864031213,8.052172346036421,9.4478822193494,23.727067846320654,26.384284720512674,8.441360676094849,4.026086173018211
140,18.01995504710318,7.99111088563334,9.376236772476453,23.54714007633291,26.184206668591912,8.377347911772285,3.99555544281667
141,17.88226145389423,7.9300494252302585,9.304591325603504,23.367212306345163,25.984128616671146,8.31333514744972,3.9650247126151292
142,18.01995504710318,7.99111088563334,9.376236772476453,23.54714007633291,26.184206668591912,8.377347911772285,3.99555544281667
143,18.70842301314792,8.296418187648746,9.734464006841195,24.446778926271637,27.184596928195724,8.697411733385103,4.148209093824373
144,19.534584572401613,8.662786950067234,10.164336688078889,25.52634554619812,28.385065239720305,9.081488319320485,4.331393475033617
145,19.534584572401613,8.662786950067234,10.164336688078889,25.52634554619812,28.385065239720305,9.081488319320485,4.331393475033617
146,18.98381019956582,8.418541108454908,9.877754900587092,24.806634466247132,27.584753032037252,8.82543726203023,4.209270554227454
147,18.295342233521076,8.113233806439501,9.519527666222348,23.906995616308397,26.584362772433433,8.505373440417412,4.0566169032197505
148,17.606874267476336,7.8079265044240955,9.161300431857606,23.007356766369668,25.58397251282962,8.185309618804594,3.9039632522120478
149,16.918406301431595,7.50261920240869,8.803073197492862,22.10771791643094,24.583582253225806,7.865245797191776,3.751309601204345
150,16.22993833538685,7.197311900393283,8.444845963128119,21.208079066492203,23.583191993621988,7.5451819755789575,3.5986559501966413
151,15.897360935320286,7.049827465773964,8.27179755984145,20.773491599147277,23.099934662852686,7.390569126619705,3.524913732886982
152,15.475188615161391,6.862611359273345,8.052130661547391,20.221828138658786,22.48648988721899,7.194304241638222,3.4313056796366723
153,15.193740401722124,6.737800621606263,7.9056860626846825,19.854052498333125,22.077526703463192,7.0634609849839,3.3689003108031317
154,15.053016295002495,6.675395252772725,7.8324637632533305,19.670164678170295,21.873045111585295,6.99803935665674,3.3376976263863627
155,15.053016295002495,6.675395252772725,7.8324637632533305,19.670164678170295,21.873045111585295,6.99803935665674,3.3376976263863627
156,15.33446450844176,6.800205990439805,7.978908362116038,20.03794031849596,22.282008295341097,7.128882613311062,3.4001029952199024
157,16.17880914875955,7.1746382034410425,8.418242158704157,21.14126723947294,23.508897846608484,7.5214123832740265,3.5873191017205213
158,17.44532610923624,7.736286522942901,9.077242853586338,22.796257620938416,25.349232173509574,8.110207038218475,3.8681432614714506
159,18.43039485627367,8.173124104777681,9.589798949605811,24.083472362078233,26.780603316654865,8.568158436508602,4.086562052388841
160,18.71184306971293,8.297934842444759,9.736243548468519,24.45124800240389,27.189566500410663,8.699001693162923,4.1489674212223795
161,18.71184306971293,8.297934842444759,9.736243548468519,24.45124800240389,27.189566500410663,8.699001693162923,4.1489674212223795
162,18.571118962993303,8.235529473611221,9.663021249037165,24.267360182241063,26.985084908532766,8.633580064835764,4.1177647368056105
163,18.43039485627367,8.173124104777681,9.589798949605811,24.083472362078233,26.780603316654865,8.568158436508602,4.086562052388841
164,18.289670749554038,8.110718735944141,9.516576650174459,23.899584541915402,26.57612172477697,8.502736808181442,4.055359367972071
165,18.148946642834403,8.0483133671106,9.443354350743103,23.71569672175257,26.371640132899067,8.437315179854279,4.0241566835553
166,18.289670749554038,8.110718735944141,9.516576650174459,23.899584541915402,26.57612172477697,8.502736808181442,4.055359367972071
167,18.9932912831522,8.42274558011184,9.882688147331226,24.819023642729555,27.59852968416646,8.829844949817245,4.21137279005592
