,Moy wind,Corderry wind,Clogher wind,Cathaleen's Fall wind,Binbane wind,Letterkenny wind,Drumkeen wind,Glenree wind,Sorne Hill wind,Sligo wind,Trillick wind,Tievebrack wind,Ardnagappary wind,Croaghonagh wind
16,0.5216670572227713,0.8396781664947718,0.8997030343283021,0.890770989935264,0.8990098455927208,0.8824506599166198,0.892175461114632,0.5069134996071807,0.8773865857422226,0.720700704291155,0.8773865857422226,0.8999806727545022,0.8927025682525718,0.8997030343283021
17,0.4619893526056536,0.7666439675239857,0.8997842521458836,0.8891672451725534,0.8993594958688784,0.8836870684659649,0.8921922277174978,0.4848832989521024,0.8837585160004663,0.6815072257188375,0.8837585160004664,0.8999974029577172,0.8924410965808316,0.8997842521458836
18,0.4802010794709415,0.8312140514449884,0.8999408916792928,0.8942462266366062,0.8998287497436933,0.8834417690501631,0.889358233288641,0.49490940493730295,0.8683973696128596,0.7506473705005405,0.8683973696128596,0.89999986406396,0.8947964481095674,0.8999408916792928
19,0.45412812879638376,0.8469609926794646,0.8996533335067893,0.8882117274981479,0.8995813944459227,0.8834673114077256,0.8874057513380956,0.5424088714925428,0.849683357106366,0.7599267253073124,0.8496833571063659,0.8999972429397095,0.8881654331791435,0.8996533335067893
20,0.48808968498663896,0.8545664722366395,0.8998820476501731,0.8833353845454026,0.8992260671743944,0.885235831515134,0.883311931535004,0.5809767875666152,0.8768434882507661,0.7709024665113372,0.8768434882507659,0.8999542618539919,0.8911723198679435,0.8998820476501731
21,0.5047003542171156,0.830466354592351,0.8993167679510553,0.8669612225896488,0.8982002903091382,0.8635984756991585,0.8663803283975882,0.5804299579907234,0.8340626082657934,0.7165144459940067,0.8340626082657936,0.8999528114020123,0.8849502438066111,0.8993167679510553
22,0.6604842290530754,0.8675965371736778,0.8998765405381691,0.8938054964714889,0.8996745977246646,0.8971962153376517,0.896919468053367,0.7073112705013822,0.8897760218140633,0.803345793224509,0.8897760218140631,0.9,0.89871311171003,0.8998765405381691
23,0.6263441888764507,0.8283524823378627,0.8993653172402798,0.8837774474890947,0.8980107561796058,0.8913247939073607,0.8867327052947364,0.6590427850363885,0.8704428811157875,0.7529547346830936,0.8704428811157876,0.8999975263031152,0.8959349983793465,0.8993653172402798
24,0.4509163746529047,0.7964790742385988,0.8941922227695193,0.8375912624754704,0.8862597422715223,0.821459982776986,0.793973142638972,0.5371095420366181,0.7946515922042906,0.6585719119975142,0.7946515922042907,0.8995254833851203,0.8688052485185116,0.8941922227695193
25,0.6048236355753198,0.8659254360330682,0.896928499085684,0.8811786143164386,0.8955517094706452,0.8569140767885451,0.8525774936386055,0.6252652940344338,0.8626045558923771,0.7777919144648988,0.8626045558923772,0.8999592771256333,0.8919200560786036,0.896928499085684
26,0.7108802815070703,0.8745867021320167,0.8971736116552135,0.8829176210283443,0.898195738810299,0.83576501014147,0.8356281026151441,0.7433041137928266,0.8514260772959703,0.8274039263073538,0.8514260772959704,0.8999900650219328,0.8906112145442171,0.8971736116552135
27,0.6634532049885166,0.8855724270756826,0.8959598283257602,0.882449603775021,0.8980671624686332,0.8252934975120425,0.8305282399434999,0.680986597747607,0.8261067459876587,0.820089546067329,0.8261067459876585,0.8999968296241619,0.8833100540045908,0.8959598283257602
28,0.6865411520928798,0.8916739841333035,0.8973735496786418,0.8796752626418283,0.8992461599681434,0.8640772128110967,0.858524353825618,0.7192142297081168,0.8416094335090568,0.8314174375669311,0.8416094335090569,0.9,0.8943372897080487,0.8973735496786418
29,0.6221924259021708,0.8641740684179988,0.8884062469735098,0.8136144079841372,0.8941621068839849,0.8065625167867966,0.7492089502663105,0.6587834710641757,0.819762487852463,0.7704240127861255,0.8197624878524629,0.8999834901556361,0.8479268682015494,0.8884062469735098
30,0.6506241790481725,0.8246004752968228,0.8912555334704421,0.7799424085870007,0.895803304813337,0.8290986666958655,0.7633689766854345,0.666534120976906,0.8271271603693601,0.7211363442352364,0.8271271603693601,0.8999750808445743,0.8571680503314788,0.8912555334704421
31,0.5891858556610351,0.8386006453860407,0.8951197067859887,0.8159181924638148,0.8977516969774589,0.8442727159665192,0.7974870195839315,0.6491761604167335,0.8379180916203409,0.7280016906915934,0.837918091620341,0.8999561457039121,0.8565582052413858,0.8951197067859887
32,0.5645199057251036,0.8119218594007365,0.8980731061925996,0.8283486651574337,0.8990009639032641,0.8704129298831105,0.8303093542696456,0.590599573505613,0.8429242406483127,0.66989140856492,0.8429242406483128,0.8999918947800872,0.850678926841173,0.8980731061925996
33,0.5264234810389646,0.7916083239292545,0.8990443116120225,0.794822200570039,0.8993142856708961,0.8854451935319327,0.8638596162234268,0.5489891001221249,0.8691408615597748,0.6574580391543551,0.8691408615597747,0.8999802054849999,0.8729282706626778,0.8990443116120225
34,0.678556406094291,0.873658522189946,0.8998202967007881,0.8623177620275146,0.8999443586106013,0.897658879487194,0.8944126153059201,0.685677819235776,0.8933921111655664,0.7804480462003205,0.8933921111655663,0.9,0.8934629403997346,0.8998202967007881
35,0.6361976052744396,0.8793516460577914,0.8999832113480442,0.8822927612699515,0.8999971762711203,0.8998551413012171,0.8996419177541957,0.6265426607867407,0.898403506074358,0.789470771660181,0.8984035060743579,0.8999335907690506,0.8989655799757896,0.8999832113480442
36,0.5818054230799289,0.8592620543412934,0.8998912677149555,0.8395582713854142,0.8999539676211706,0.8998745817829502,0.8995356641331347,0.5964014411183649,0.8937371095813521,0.7428807684572537,0.8937371095813519,0.9,0.8980962323703698,0.8998912677149555
37,0.5124290707330319,0.8505850233159172,0.8981886984103289,0.7889329066087969,0.8995856891761425,0.8992324178992568,0.897484313674678,0.5403322435314921,0.841509279299142,0.6767832266280848,0.8415092792991421,0.9,0.8947177925450869,0.8981886984103289
38,0.4898959891423474,0.8794517834066727,0.8996807780093259,0.8700599393533142,0.8999177080324108,0.8997557703306268,0.8995467553974836,0.5178956240862235,0.8856477463579732,0.7238370311038786,0.885647746357973,0.9,0.8988109829935118,0.8996807780093259
39,0.4631980656955268,0.8799392531120857,0.8988573352492963,0.8580485305061439,0.8998342495900298,0.8994302180839255,0.897245997846653,0.45523118729231077,0.8639270668759806,0.6612032437102567,0.8639270668759805,0.9,0.8976774518777669,0.8988573352492963
40,0.45279581083542175,0.8719805285050065,0.8979663358353523,0.8263286672777441,0.8997117197983756,0.8976390070715464,0.8941870000646996,0.49012413811189814,0.8213320025040426,0.6796905799294841,0.8213320025040427,0.8999997260615998,0.8965442605527945,0.8979663358353523
41,0.332132972664829,0.8351961297544798,0.8912012186430079,0.7305364781279764,0.8974994111043657,0.8950391701483065,0.8896391673463565,0.3414455197652769,0.8237884120234503,0.5955460774263849,0.8237884120234503,0.8999581911045833,0.8932182543917269,0.8912012186430079
42,0.5749124806810404,0.8954828533895791,0.8999723676478215,0.8888171407812098,0.8999965835283872,0.8999748839579943,0.8999644976905892,0.5417854798516636,0.8987253460362928,0.7954950499950085,0.8987253460362928,0.899866271455879,0.8999514950243893,0.8999723676478215
43,0.4522132081720456,0.8672672109960669,0.8991806508458404,0.851552630347783,0.8999072602273376,0.8997838463328538,0.899683005816272,0.3619877861273788,0.8969926003635552,0.6740949646221835,0.8969926003635551,0.9,0.8996167643725301,0.8991806508458404
44,0.3949699702339231,0.8066195799815601,0.8926484921617828,0.7537328261007201,0.8977855348423929,0.898348006476091,0.8961369724529465,0.28424444308690333,0.8864563419301638,0.5699925606979506,0.8864563419301639,0.8999784932160779,0.8980124611275255,0.8926484921617828
45,0.34218443184125413,0.7776979055409374,0.891549030735381,0.7207979262687603,0.8967052424005405,0.8983119617082356,0.89763245943831,0.22613566346515815,0.8697277044970486,0.5382045325844276,0.8697277044970486,0.8999604351794034,0.8987871352370003,0.891549030735381
46,0.4287508354446152,0.7829901943381168,0.8867164678720085,0.7494533616127511,0.8927024723823315,0.8943580949885616,0.8915758484449365,0.2736215144964357,0.8567084342741605,0.5536947237133535,0.8567084342741605,0.899793663866568,0.8990944103032655,0.8867164678720085
47,0.3320309538690158,0.8087301386759103,0.8833139514868839,0.7512521926866155,0.8857246555815242,0.8890097409866231,0.8838299982311631,0.24465227374742976,0.8512172040791758,0.5416434920694169,0.8512172040791759,0.8995709471568926,0.896422712279005,0.8833139514868839
48,0.4194160838910411,0.7865428677401753,0.8671909105553902,0.7409741158589184,0.881683106343606,0.8745880703455906,0.8684394774488199,0.3099221248869777,0.8169480948644532,0.580179307140719,0.8169480948644534,0.8984044121084164,0.886443048356272,0.8671909105553902
49,0.42115157138160836,0.7281071227964822,0.838225250855687,0.7191388054244194,0.8623936806356041,0.8206674386075331,0.7880739117455491,0.24521376044344878,0.651583764194656,0.5100154699787632,0.6515837641946559,0.8958494515828785,0.8475270434279013,0.838225250855687
50,0.5771938397812049,0.8378937898692971,0.8833958015210778,0.8277825664551661,0.8914752156851503,0.8386858385149952,0.8432944511069295,0.3579125981650629,0.6770843383656966,0.6626423675855684,0.6770843383656966,0.8993077051815354,0.8765854876445964,0.8833958015210778
51,0.526456132348438,0.8043915557394542,0.8756608548236061,0.8010739831628055,0.8894176056324358,0.8045553684376767,0.8335503443811152,0.27565016738987946,0.593306267947592,0.5448888826936709,0.593306267947592,0.8990022097023097,0.875527907460209,0.8756608548236061
52,0.5504932090066743,0.7844045678546764,0.8804184955867819,0.7652699127132269,0.8863969720170751,0.8132073923441238,0.8297913606559473,0.2689114047920996,0.6198592824860548,0.5365855016075948,0.6198592824860548,0.8970199450208285,0.8659227567196114,0.8804184955867819
53,0.24585288662069626,0.4416110959083431,0.6451600881864444,0.4003532435593534,0.6771366967775493,0.4536018656369113,0.4475191405748884,0.08146594756524422,0.2891503207160408,0.23469116385684385,0.2891503207160408,0.7590152449186878,0.6133506633232892,0.6451600881864444
54,0.19931623878284094,0.29839551894153943,0.4139784209681952,0.24149495145847344,0.468825756327789,0.27011725030309547,0.2864156000435784,0.06507550041080995,0.17869344504614718,0.13812648222097523,0.17869344504614715,0.5904416741152139,0.4247725501233689,0.4139784209681952
55,0.20871162840596252,0.34603325809588314,0.42333998892552577,0.2642712055207712,0.462413343174386,0.2773816651210947,0.3227365052429063,0.07482403617528693,0.1730481560857715,0.18516794743860038,0.1730481560857715,0.5737136018104253,0.41929530994782027,0.42333998892552577
56,0.20003321696178078,0.36203213017477814,0.47454900384108584,0.26729920456950296,0.49244055466448616,0.30128102906440524,0.35372176038019276,0.09603386392313887,0.15694804929574324,0.20181284817146264,0.15694804929574324,0.5655844633259757,0.43831023545234304,0.47454900384108584
57,0.14752120506761862,0.2626841457677985,0.4665529723822547,0.20957273236033264,0.4303942324957485,0.30161004565738464,0.33679853075082966,0.07574666378244002,0.15095744221107718,0.14298357938307926,0.1509574422110772,0.5519185178122822,0.49789507593066673,0.4665529723822547
58,0.1500041698231945,0.19384864616678768,0.38071116028115076,0.14373850737697064,0.3615596144051358,0.2562406984718033,0.31402822545457765,0.06674353139957542,0.13447618445284865,0.1316057757644251,0.13447618445284865,0.49899084163372764,0.5048566427448664,0.38071116028115076
59,0.2872981934665328,0.35161421707878143,0.5499901433038764,0.2587463203059906,0.5642170120975738,0.4227327849308594,0.4831768162932322,0.12322882531352275,0.28340819792874267,0.21325103451963864,0.28340819792874267,0.7221016621915711,0.7326452193124813,0.5499901433038764
60,0.341720509560937,0.33523263350157045,0.5434515621769423,0.2642288376576448,0.5759208137413537,0.4209954265543656,0.43043535872657646,0.1488498439951491,0.23184960997214127,0.21592664734291717,0.2318496099721413,0.7051052403101268,0.7269293578106089,0.5434515621769423
61,0.3940186917038633,0.3901472070466653,0.7066674421691115,0.36290608741725694,0.7541615281713142,0.5590685234195907,0.6013332543561675,0.1866772549134613,0.31287976257517247,0.2590734244283693,0.3128797625751724,0.85092553800678,0.8708699296016451,0.7066674421691115
62,0.3957342216745152,0.5120388731920958,0.8045274156923665,0.49209760804845887,0.8276054152229404,0.6662124791080402,0.7260337034937991,0.16094339008065178,0.3952089889896736,0.31761090552348387,0.39520898898967366,0.8653201760211112,0.8932348279015299,0.8045274156923665
63,0.19800667105851194,0.29900918830530376,0.5925883784409361,0.3012108041508186,0.6384428402525574,0.39370249581051325,0.43261160757404993,0.07357159027077721,0.213843879267332,0.1509013042148105,0.21384387926733203,0.7055115328980204,0.8228699622313328,0.5925883784409361
64,0.19324591660365903,0.27085130985621314,0.5537547973918832,0.2708722372852866,0.5805230841932593,0.294646551513193,0.3892576723730953,0.07240171064395576,0.1648201299717884,0.14187143834183225,0.16482012997178844,0.6164009833580057,0.7071314850480752,0.5537547973918832
65,0.1477513999473033,0.22038683287304095,0.44060466104058693,0.2231304979684618,0.46902391926898446,0.2114729686205788,0.2980846690878172,0.06966425982512402,0.10277090889666107,0.10431934574944365,0.1027709088966611,0.5085352324474253,0.5221184574571814,0.44060466104058693
66,0.07367369899852161,0.1125329406655098,0.29865302256514925,0.13364336569354549,0.3049104117425046,0.1416366212587283,0.21037562879848426,0.0292208217515441,0.06745243531605453,0.04551798561727219,0.06745243531605452,0.34847843882130003,0.3771558033038569,0.29865302256514925
67,0.08669388626572531,0.09314850509422573,0.27247059357500775,0.13052074702862407,0.26487576584779216,0.10279509923687742,0.15700196266525937,0.03419435970985905,0.03758239571735618,0.04130017980164269,0.03758239571735619,0.2765149571931459,0.2712804356420915,0.27247059357500775
68,0.07945142854686395,0.08599492234152216,0.28932127661994866,0.14363741151519382,0.2872085553426054,0.10802212152757178,0.15825782615784512,0.0305281057185936,0.05293016931469716,0.04693586234289215,0.05293016931469716,0.2732678340175518,0.27785992279911426,0.28932127661994866
69,0.061099594652506126,0.09250833711796815,0.22361810214711114,0.11618599946387706,0.24795403320982246,0.10152419951949895,0.12096620965339858,0.027259729034350245,0.056550431706305006,0.04857512988580137,0.056550431706305,0.23225116627903067,0.20439970418752934,0.22361810214711114
70,0.05326112704806047,0.07329538157709443,0.19738629459065152,0.09355009169852634,0.20608971855171332,0.08838825035408947,0.09373455456544177,0.018147629155127597,0.049619449955956976,0.03031516722623944,0.049619449955956976,0.1909141970534645,0.16135877017076372,0.19738629459065152
71,0.03062412373622639,0.031568092505374276,0.12121164556262978,0.04633183554312807,0.1275403083103887,0.0597087938939318,0.05495382455618313,0.00825764911630289,0.03541843508225365,0.014811000636334087,0.035418435082253646,0.10985652326583675,0.10173557075620443,0.12121164556262978
72,0.0328636870531733,0.03763788266711593,0.12118868129818416,0.04859090574272139,0.11427426021475044,0.07373342248582011,0.05437665303408274,0.010919497515538643,0.03412146884159721,0.017450467940244938,0.034121468841597204,0.09632572387173514,0.13533170157615274,0.12118868129818416
73,0.022318359529064816,0.029678976427849234,0.09169210873075696,0.038360657238577456,0.08310995740860827,0.08728014056639688,0.055530288216326176,0.007775305104724635,0.042847136915815924,0.014537883570339399,0.04284713691581593,0.07467899535023809,0.11783720148948158,0.09169210873075696
74,0.022185919340142114,0.03310197837642304,0.07425831429341824,0.026648295559927954,0.055581427192637305,0.07544796507305827,0.04846288303066685,0.010126985202731264,0.04394812536079828,0.013490630616251536,0.04394812536079828,0.051344645274666936,0.09337343502063748,0.07425831429341824
75,0.043529353396881375,0.044244903367864706,0.08776899516343345,0.03414192486402599,0.05900541921140799,0.08031655563612539,0.05994048143439158,0.01935403197744131,0.03458344788753212,0.02095223038041677,0.03458344788753212,0.05964164403388048,0.1011547650760051,0.08776899516343345
76,0.03888668661547004,0.029720209814937296,0.04335633355304445,0.022279495626091828,0.027706460867790703,0.041839766388697276,0.028957332707453418,0.019797391784765285,0.01363609232726525,0.017218706391646056,0.013636092327265252,0.026141765722516423,0.05440905182838461,0.04335633355304445
77,0.04246483680221183,0.03523437027675874,0.03988622761296228,0.026792990929007204,0.027065961302792995,0.0385886143470737,0.02386086555240248,0.02144951448935657,0.012149349805845368,0.024994984469095635,0.012149349805845366,0.03273122040979079,0.05136180515695923,0.03988622761296228
78,0.04479411920265305,0.04095243150404191,0.07010867595528344,0.04421129960874958,0.040224536332731445,0.06351243195643073,0.03943960688436089,0.021461708020257122,0.022304871704950557,0.028479357974914757,0.022304871704950557,0.051047996051674704,0.07417220904705749,0.07010867595528344
79,0.019522104934884165,0.015095769658173285,0.042389949951898605,0.021872916394762902,0.019641661888870607,0.038944157325058085,0.024770959546898046,0.007412707054318143,0.015255852337894145,0.013135554834280352,0.015255852337894147,0.02902660163112078,0.03584532997604379,0.042389949951898605
80,0.01698670026339124,0.014167758482407571,0.035970927598547225,0.021760214712354398,0.015862443227030773,0.03408874086757825,0.022412880717679228,0.007332960768971556,0.017585500534166555,0.009726895395720745,0.01758550053416655,0.022698512649374683,0.026923206918922818,0.035970927598547225
81,0.01131590570413334,0.008543921605540782,0.021337298329121776,0.013528756824952326,0.010501808403275083,0.021430735644318216,0.015173253692806176,0.005052777674414018,0.01035959769993956,0.00547417688017545,0.01035959769993956,0.013051561059917102,0.017283186699163372,0.021337298329121776
82,0.005896416031509449,0.004832441459829269,0.010504462307890912,0.0062217423413711125,0.0060800759078997015,0.011930496001238765,0.007450182419779612,0.0025669572467310223,0.005533740273053076,0.003187721414959721,0.005533740273053077,0.007601087386335948,0.008614409971168361,0.010504462307890912
83,0.0013499065510282334,0.0010232903657617788,0.0016731322829845975,0.0009865564948710835,0.001083127821850637,0.0017546358002947465,0.0010998657410410527,0.0006117630846823635,0.0007453014642352906,0.0006684416300205466,0.0007453014642352905,0.001322364888372668,0.0012958524192705216,0.0016731322829845975
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0017011884564667344,0.0010035781392232826,0.0015405218644298424,0.0009335021914114823,0.0010176092057735903,0.0012445727904533228,0.0009582171603687898,0.0009483662102677198,0.0005627215851165206,0.0009400081418209433,0.0005627215851165206,0.0011900216011544644,0.0011536583653745302,0.0015405218644298424
86,0.0067157543086095815,0.002847426534918835,0.0073932434439042405,0.0045951980265126705,0.0059217228282684425,0.005859297987237719,0.004749968868968908,0.004007148173858241,0.0023254482745449956,0.0036486937331044033,0.0023254482745449956,0.006583008999031722,0.006063721210571584,0.0073932434439042405
87,0.004643171036390796,0.0018888245105146788,0.008304340782089728,0.003524412726774194,0.005356137428577991,0.006883256419029787,0.004849633228883222,0.002236348085053319,0.0025851913024791495,0.0030553072835832022,0.002585191302479149,0.005781759802926793,0.007016392653580623,0.008304340782089728
88,0.010198456372793414,0.006000448962883503,0.01433033676339658,0.007895936187170962,0.009440421371225327,0.01250724582622228,0.010197243367704665,0.005996225714954143,0.00358736863410373,0.007839408979509856,0.0035873686341037305,0.010958471108803677,0.011921896026697337,0.01433033676339658
89,0.01817754093178102,0.011412748530331893,0.029051651306916653,0.014239925732022242,0.0185452548723895,0.02238711156246826,0.017759580213366318,0.010983060464746612,0.0060019022657351135,0.013538605785324,0.006001902265735114,0.019151421787989238,0.02266953743674928,0.029051651306916653
90,0.024593939594632363,0.011550873170704575,0.04281024702999192,0.016807066346109584,0.02807801634382525,0.03524531333193476,0.028066774992786883,0.012859526436932504,0.008221995598971724,0.01481210038001647,0.008221995598971726,0.03269177552240905,0.03838642800273521,0.04281024702999192
91,0.022775806348017597,0.008464535566509664,0.04916363543119951,0.020028099205798983,0.02856897636625762,0.03702129468479105,0.028460736961218158,0.009592668975881577,0.01162577839132878,0.012602881289425633,0.011625778391328782,0.038872085179266234,0.045943839471262835,0.04916363543119951
92,0.04769988211937234,0.01889679032059814,0.0915664503786145,0.039544646606446354,0.0687587830764475,0.06955715091489492,0.045724815585856546,0.015222402642371746,0.03062013668814296,0.02526092299642093,0.03062013668814296,0.07232574161086569,0.09517811757351924,0.0915664503786145
93,0.05003978716660546,0.016172018868724318,0.07854960382435892,0.037605683432923386,0.05207183448112375,0.04921387104593254,0.035087422625934284,0.015357678023125518,0.013270942171244441,0.022507783236052223,0.013270942171244443,0.054695432991555465,0.08100738861368426,0.07854960382435892
94,0.07817688612835211,0.024687056702837648,0.09205737087047261,0.046584662439022956,0.06066383067654134,0.04643400744397645,0.035052882123764,0.03236134981524323,0.015499282690255212,0.036332359037275275,0.015499282690255212,0.06495520734751545,0.10488301048099032,0.09205737087047261
95,0.07882090787420816,0.02040023529328297,0.07745318857347175,0.04142390625418012,0.04421662823205805,0.041196730293297554,0.03378176229992332,0.033649371114985255,0.014734538720086078,0.028469606566023244,0.014734538720086076,0.04683902616835797,0.08504303546146243,0.07745318857347175
96,0.1272452238477508,0.047287707213461094,0.1556963955730137,0.10597153580088191,0.0959725403230644,0.07789607227761032,0.06522651477763673,0.06342571891877735,0.03809280839093518,0.06892048900184601,0.03809280839093517,0.07812814342152839,0.12965300882686473,0.1556963955730137
97,0.2565735385667152,0.14796723753815944,0.3813252429446637,0.2501857213348284,0.2591903606822297,0.23014535714853157,0.22191701056635443,0.15865019357146365,0.11468454191933403,0.19069549734135108,0.11468454191933403,0.2415285262486255,0.3384252925314495,0.3813252429446637
98,0.271044793354421,0.14743279267473383,0.4281158923075268,0.24391172528753513,0.29680878529544996,0.3196581282890115,0.2950208746702892,0.22112042138119356,0.1402815064467345,0.20285133059133842,0.14028150644673448,0.2842710874591969,0.3900907446242431,0.4281158923075268
99,0.20981637816114249,0.12992155988312784,0.4292258234318673,0.22356006389233019,0.21902451821854665,0.32210245123365694,0.3208493010380402,0.16049900225241814,0.15771785307745326,0.20165671386754913,0.15771785307745326,0.2671681362173344,0.38340622669694047,0.4292258234318673
100,0.24846397464332512,0.20080444416008728,0.5757990066340334,0.3359365792622559,0.30647693936114606,0.4401030113140205,0.4757138853044657,0.22756064698756606,0.2765178277456539,0.29600736476839623,0.276517827745654,0.42546835350323203,0.50533998890806,0.5757990066340334
101,0.10745034856169405,0.09673605959977251,0.4144953074675428,0.16528219980888031,0.17181797996934486,0.3169480789606924,0.38014718434601336,0.1005258253858258,0.24227723519928687,0.17514997166120852,0.2422772351992869,0.2869343884346264,0.33110683323952794,0.4144953074675428
102,0.220156276117772,0.12026579876175923,0.48452873208865027,0.20013343242854076,0.2163906255305886,0.36796838490544026,0.40677891191130633,0.21206063996749494,0.3099079642557127,0.2759517181153906,0.3099079642557127,0.3531759903140619,0.44841181338635167,0.48452873208865027
103,0.2881874418929734,0.1747040712406006,0.6236357395174992,0.27041431395807763,0.25303374611547763,0.4711732676593545,0.4956344023537401,0.2701424429805203,0.43002010498652227,0.36394145112571163,0.4300201049865223,0.4159416697266714,0.46302152494272797,0.6236357395174992
104,0.29659162551618473,0.1752012630132659,0.6365408608120393,0.31896937274347753,0.2933242450037975,0.430710140233313,0.4725095108062407,0.30631811160242023,0.41268859005339376,0.3939593858296702,0.41268859005339376,0.4262946041447607,0.4689462465125771,0.6365408608120393
105,0.30717169299821445,0.16380891709684203,0.6442965571674539,0.37054798092250124,0.3206750078902884,0.3967765151971094,0.44237482436456804,0.29268691696706756,0.33552498534206765,0.37409352850340843,0.33552498534206765,0.421876536298635,0.4908247094893294,0.6442965571674539
106,0.4106307531331536,0.22559992997151382,0.7468594653220093,0.47934439737362433,0.38797964449741884,0.4895532283433132,0.5564737743599394,0.4145783817099671,0.4119196964720934,0.4902277332097512,0.4119196964720934,0.49909439466618144,0.5869502358051731,0.7468594653220093
107,0.5109095558457375,0.1906110294706796,0.7078591151395971,0.39374441036213087,0.40595778869433236,0.37885458703169006,0.49067001888821976,0.4250419833901326,0.32082307045282576,0.463176231934683,0.32082307045282576,0.4971469707041552,0.547141232345864,0.7078591151395971
