,Moy demand,Cathaleen's Fall demand,Binbane demand,Letterkenny demand,Sligo demand,Trillick demand,Ardnagappary demand
19,20.96507641152715,13.287137831676478,14.592248548685454,51.53798916529058,42.26337258058851,15.654386525825737,7.539097014211419
20,20.531036257763724,13.012054105086015,14.29014510391369,50.47099774093969,41.38839362161111,15.330293629555364,7.383015025142848
21,20.314016180882007,12.874512241790784,14.139093381527807,49.93750202876424,40.95090414212241,15.168247181420176,7.304974030608563
22,20.314016180882007,12.874512241790784,14.139093381527807,49.93750202876424,40.95090414212241,15.168247181420176,7.304974030608563
23,20.748056334645437,13.149595968381247,14.441196826299572,51.00449345311514,41.825883101099805,15.49234007769055,7.461056019677133
24,22.050176795935716,13.974847148152637,15.347507160614859,54.2054677261678,44.450819978032,16.46461876650167,7.929301986882844
25,24.003357487871142,15.212723917809724,16.706972662087793,59.0069291357468,48.3882252934303,17.923036799718354,8.63167093769141
26,25.522498026043134,16.175516960876344,17.764334718788962,62.74139912097491,51.450651649851196,19.05736193666466,9.177957899431405
27,25.956538179806564,16.45060068746681,18.066438163560726,63.8083905453258,52.3256306088286,19.381454832935034,9.334039888499976
28,25.956538179806564,16.45060068746681,18.066438163560726,63.8083905453258,52.3256306088286,19.381454832935034,9.334039888499976
29,25.739518102924848,16.313058824171577,17.915386441174846,63.274894833150356,51.8881411293399,19.21940838479985,9.25599889396569
30,25.522498026043134,16.175516960876344,17.764334718788962,62.74139912097491,51.450651649851196,19.05736193666466,9.177957899431405
31,25.305477949161425,16.037975097581114,17.613282996403086,62.207903408799474,51.013162170362506,18.895315488529477,9.099916904897121
32,25.088457872279708,15.900433234285881,17.4622312740172,61.67440769662402,50.575672690873795,18.733269040394287,9.021875910362835
33,25.305477949161425,16.037975097581114,17.613282996403086,62.207903408799474,51.013162170362506,18.895315488529477,9.099916904897121
34,26.390578333569994,16.725684414057277,18.368541608332492,64.8753819696767,53.200609567806005,19.70554772920541,9.490121877568548
35,27.692698794860274,17.550935593828665,19.274851942647782,68.07635624272936,55.8255464447382,20.67782641801653,9.958367844774257
36,27.692698794860274,17.550935593828665,19.274851942647782,68.07635624272936,55.8255464447382,20.67782641801653,9.958367844774257
37,26.824618487333417,17.000768140647736,18.670645053104252,65.94237339402758,54.0755885267834,20.029640625475782,9.646203866637116
38,25.739518102924848,16.313058824171577,17.915386441174846,63.274894833150356,51.8881411293399,19.21940838479985,9.25599889396569
39,24.654417718516275,15.625349507695416,17.160127829245436,60.60741627227312,49.70069373189639,18.409176144123908,8.865793921294264
40,23.569317334107716,14.937640191219263,16.404869217316033,57.93993771139592,47.51324633445291,17.59894390344798,8.47558894862284
41,22.484216949699146,14.249930874743102,15.649610605386625,55.2724591505187,45.32579893700941,16.788711662772045,8.085383975951414
42,22.015128542756766,13.95263444729684,15.323112647971763,54.11930937133319,44.380166413345435,16.438448630435932,7.916698542196639
43,21.347443649587273,13.529472564672199,14.858386275308757,52.47795419024368,43.03418441678388,15.93989583768851,7.676597285911185
44,20.90232038747428,13.247364642922442,14.548568693533422,51.38371740285068,42.13686308574285,15.607527309190232,7.516529781720883
45,20.679758756417776,13.106310682047559,14.39365990264575,50.83659900915416,41.688202420222325,15.441343044941089,7.43649602962573
46,20.679758756417776,13.106310682047559,14.39365990264575,50.83659900915416,41.688202420222325,15.441343044941089,7.43649602962573
47,21.12488201853078,13.388418603797323,14.703477484421091,51.930835796547186,42.58552375126337,15.773711573439375,7.596563533816035
48,22.460251804869763,14.2347423690466,15.632930229747101,55.213546158726196,45.27748774438647,16.77081715893421,8.076766046386942
49,24.463306484378244,15.504228016920518,17.027109347736115,60.13761170199473,49.315433734071114,18.266475537176472,8.797069815243303
50,26.021237901773734,16.49160574304468,18.1114708839498,63.96744045787027,52.45605839271474,19.429765386920455,9.357306079909362
51,26.46636116388673,16.77371366479444,18.421288465725137,65.06167724526327,53.35337972375577,19.762133915418737,9.517373584099666
52,26.46636116388673,16.77371366479444,18.421288465725137,65.06167724526327,53.35337972375577,19.762133915418737,9.517373584099666
53,26.24379953283023,16.632659703919558,18.266379674837466,64.51455885156676,52.90471905823525,19.595949651169594,9.437339832004513
54,26.021237901773734,16.49160574304468,18.1114708839498,63.96744045787027,52.45605839271474,19.429765386920455,9.357306079909362
55,25.79867627071724,16.350551782169802,17.956562093062132,63.42032206417377,52.007397727194224,19.26358112267132,9.277272327814213
56,25.57611463966074,16.20949782129492,17.80165330217446,62.87320367047726,51.5587370616737,19.097396858422176,9.19723857571906
57,25.79867627071724,16.350551782169802,17.956562093062132,63.42032206417377,52.007397727194224,19.26358112267132,9.277272327814213
58,26.911484425999728,17.055821586544198,18.73110604750047,66.15591403265628,54.25070105479681,20.094502443917015,9.677441088289967
59,28.24685421233871,17.902145351793475,19.660558792826482,69.4386243948353,56.942665047919895,21.091608029411855,10.157643600860874
60,28.24685421233871,17.902145351793475,19.660558792826482,69.4386243948353,56.942665047919895,21.091608029411855,10.157643600860874
61,27.356607688112728,17.33792950829396,19.040923629275813,67.2501508200493,55.14802238583785,20.426870972415298,9.837508592480273
62,26.24379953283023,16.632659703919558,18.266379674837466,64.51455885156676,52.90471905823525,19.595949651169594,9.437339832004513
63,25.130991377547744,15.92738989954516,17.491835720399123,61.77896688308425,50.661415730632676,18.765028329923897,9.037171071528757
64,24.01818322226525,15.22212009517076,16.71729176596078,59.04337491460173,48.41811240303009,17.934107008678193,8.637002311053001
65,22.905375066982764,14.516850290796361,15.94274781152244,56.30778294611921,46.174809075427504,17.103185687432493,8.236833550577245
66,21.57183989311238,13.67168925676063,15.014572005073584,53.02958257167759,43.486543466645095,16.107449986413386,7.7572907695099484
67,20.9930974438067,13.304896856770208,14.611751929431021,51.606872656563226,42.319860012548084,15.675309515160302,7.549173451647045
68,20.78261355609173,13.171497465681975,14.465249567849275,51.08944471537251,41.895546797843195,15.518143565889684,7.473482888051528
69,20.938366215663656,13.270209581715312,14.573657544809604,51.472328074532115,42.209527655947134,15.634442323285281,7.529491957023421
70,21.434601176458752,13.584710811835118,14.919050222819967,52.692211633784694,43.20988475572215,16.004975381759767,7.707939363455035
71,22.401868347367255,14.197740402934082,15.592293796743698,55.07002338107765,45.15979288038803,16.72722288851429,8.055771200410874
72,24.05348718621811,15.244494859079957,16.741864260076316,59.13016187764346,48.48928145354168,17.960468081099947,8.649697710010884
73,26.007725798934498,16.483042112304844,18.10206610243719,63.934223950758174,52.42881942513683,19.419676051853408,9.352447091934723
74,27.422636166859323,17.379776696479716,19.086881199582216,67.41246718634557,55.28112880259588,20.476173694128402,9.861252608347424
75,28.04996838911501,17.777364071776862,19.523521044344285,68.95462427840722,56.545764090374895,20.944595601806075,10.08684293727778
76,28.42331746027148,18.013983317536297,19.78338188791081,69.87242014074684,57.29839625765986,21.223371149970923,10.22110025226981
77,28.714127494621053,18.19829139890884,19.985793375395183,70.58731209273732,57.88463847260033,21.440515728599497,10.325676310979624
78,29.016781772429564,18.390106063718605,20.19644877008177,71.33132048957519,58.49475742733484,21.66650427047307,10.43451159101275
79,29.316028331488187,18.579761002141854,20.40473230224774,72.06695176588354,59.09800678215235,21.88994830712115,10.542121446356347
80,29.595729925464326,18.757028833555868,20.599412020968877,72.75453608167123,59.66185555835325,22.09879833838479,10.642702880481542
81,29.86846125563858,18.92987908718286,20.789240251441157,73.42498555028503,60.211653021300556,22.30244375214073,10.740777789279303
82,30.083388037326376,19.06609427266314,20.938834984920543,73.95333536063278,60.64492263948443,22.462927160321517,10.818066029316702
83,30.18048689210904,19.127633083277054,21.00641836000437,74.19203135331705,60.84066364210591,22.53542978202182,10.852983034712059
84,30.2,19.14,21.02,74.24,60.88,22.55,10.86
85,30.173911540422456,19.123465790850524,21.001841741049006,74.17586730996565,60.827408429831756,22.530520040944584,10.850618520827412
86,30.063811823816916,19.05368736118728,20.925209421742768,73.90521158278702,60.60545906735013,22.44830982208846,10.811026371081182
87,29.824972128196173,18.902316772638237,20.758970666711377,73.318077178718,60.12398354849613,22.269970910292177,10.725138983848028
88,29.418528019990603,18.644722725252322,20.476074800668954,72.3189245100696,59.30463529327907,21.9664836705559,10.578980605864169
89,28.813562135489825,18.261310571962756,20.05500251947007,70.83175009731008,58.08508817247088,21.514762455473363,10.361433271239056
90,28.178637281429538,17.85891117770071,19.613078001842677,69.27092820441486,56.805146943491074,21.040671215107157,10.133112611798834
91,27.31894364237138,17.314058983940008,19.014708455716768,67.15756211952487,55.07209566051555,20.39874765349254,9.823964501859377
92,26.396648292233824,16.729531401104484,18.372766460356125,64.89030361640526,53.21284596129785,19.710080099002408,9.49230465078342
93,25.485447145399522,16.15203504513069,17.738546324380728,62.65031775080995,51.3759610003948,19.029696461217195,9.164634304603934
94,24.666773633683725,15.633180375784983,17.16872787351099,60.637790548499325,49.72560194763792,18.41840216687311,8.870237141119379
95,24.173510411375688,15.320562558732805,16.82540360420917,59.42521234902421,48.731235557766624,18.05008807207026,8.692858379719866
96,24.47182555301839,15.509627188237484,17.03303884518035,60.15855394225448,49.332607273766875,18.272836629820024,8.800133294893367
97,25.58205529745909,16.213262860707516,17.805788157370532,62.887807459714,51.57071279832151,19.101832680718626,9.199374852000188
98,26.619798438699775,16.870958348235554,18.528084873558583,65.43886874467123,53.66269301152458,19.876703801082115,9.572550034578793
99,26.83499506023087,17.007344551417845,18.677867422716982,65.9678818964086,54.096506598240246,20.037388695635965,9.64993530973865
100,26.70215091534075,16.92315127548417,18.585404378823263,65.64131403824163,53.828706878342544,19.938195468242846,9.602164203331144
101,26.398553387452665,16.730738802511393,18.374092457094537,64.89498687034721,53.21668643139465,19.711502612154227,9.492989728070727
102,26.14551363047546,16.570368572427164,18.197970083198484,64.27294476577808,52.706585093488286,19.522560674411313,9.401995961157732
103,25.921571157988943,16.42843946900359,18.04210019009694,63.722431879771484,52.255140797959164,19.355345351412275,9.321465654826486
104,25.697628685502423,16.286510365580014,17.886230296995393,63.17191899376489,51.80369650243005,19.188130028413234,9.240935348495242
105,25.921571157988943,16.42843946900359,18.04210019009694,63.722431879771484,52.255140797959164,19.355345351412275,9.321465654826486
106,27.041283520421523,17.138084986121456,18.82144965560465,66.47499630980444,54.512362275604715,20.191421966407464,9.724117186482706
107,28.384938355340633,17.989659606662904,19.756669014213912,69.77807362584399,57.2210280487794,21.1947139044017,10.207299024470174
108,28.384938355340633,17.989659606662904,19.756669014213912,69.77807362584399,57.2210280487794,21.1947139044017,10.207299024470174
109,27.489168465394563,17.42194319296861,19.13318944180774,67.57602208181763,55.41525086666295,20.525852612405544,9.885177799145197
110,26.369456102961976,16.71229767585074,18.353839976300026,64.82345765178466,53.15802938901739,19.68977599741035,9.482526267488975
111,25.24974374052939,16.002652158732865,17.574490510792312,62.07089322175172,50.900807911371835,18.853699382415158,9.079874735832753
112,24.1300313780968,15.293006641614992,16.795141045284595,59.318328791718756,48.64358643372627,18.01762276741996,8.677223204176531
113,23.010319015664216,14.583361124497122,16.01579157977688,56.5657643616858,46.38636495608071,17.18154615242477,8.27457167252031
114,20.595725427347453,13.053052472828817,14.335170479564352,50.63002171279056,41.518800133010366,15.37859630419487,7.4062774218871965
115,19.98718233065335,12.667373172473681,13.911608363918326,49.13405351747367,40.29204173146278,14.924204025040831,7.187443712281304
116,19.581486932857278,12.410253638903587,13.629233620154304,48.13674138726239,39.47420279709772,14.621275838938134,7.04155457254404
117,19.37863923395924,12.28169387211854,13.488046248272294,47.638085322156755,39.06528332991519,14.469811745886785,6.968610002675409
118,19.37863923395924,12.28169387211854,13.488046248272294,47.638085322156755,39.06528332991519,14.469811745886785,6.968610002675409
119,19.784334631755314,12.538813405688634,13.770420992036316,48.63539745236803,39.88312226428025,14.772739931989483,7.114499142412673
120,21.001420825143526,13.310172006398911,14.617545223328374,51.62733384300183,42.33663906737543,15.681524490297567,7.5521665616244595
121,22.82705011522585,14.46720990746433,15.888231570266468,56.11523842895255,46.016914272018205,17.0447013277597,8.208667690442143
122,24.24698400751209,15.36712827495965,16.876543173440535,59.605830884691976,48.8793505422959,18.10494997911913,8.71927967952256
123,24.652679405308167,15.624247808529745,17.15891791720456,60.603143014903246,49.69718947666097,18.407878165221828,8.865168819259823
124,24.652679405308167,15.624247808529745,17.15891791720456,60.603143014903246,49.69718947666097,18.407878165221828,8.865168819259823
125,24.449831706410134,15.495688041744701,17.01773054532255,60.104486949797625,49.288270009478445,18.256414072170482,8.792224249391193
126,24.24698400751209,15.36712827495965,16.876543173440535,59.605830884691976,48.8793505422959,18.10494997911913,8.71927967952256
127,24.044136308614057,15.238568508174605,16.735355801558526,59.10717481958634,48.470431075113375,17.95348588606778,8.64633510965393
128,23.841288609716024,15.11000874138956,16.594168429676518,58.60851875448071,48.06151160793085,17.802021793016436,8.573390539785299
129,24.044136308614057,15.238568508174605,16.735355801558526,59.10717481958634,48.470431075113375,17.95348588606778,8.64633510965393
130,25.058374803104236,15.881367342099837,17.44129266096858,61.600455145114516,50.51502841102602,18.71080635132452,9.011057958997085
131,26.275460996492452,16.652725942810118,18.288416892260642,64.59239153574833,52.968545214121214,19.61959090963261,9.448725378208875
132,26.275460996492452,16.652725942810118,18.288416892260642,64.59239153574833,52.968545214121214,19.61959090963261,9.448725378208875
133,25.46407020090031,16.138486875669933,17.7236674047326,62.59776727532579,51.33286734539109,19.01373453742722,9.15694709873435
134,24.449831706410134,15.495688041744701,17.01773054532255,60.104486949797625,49.288270009478445,18.256414072170482,8.792224249391193
135,23.435593211919954,14.85288920781947,16.311793685912498,57.61120662426945,47.24367267356579,17.499093606913743,8.427501400048037
136,22.421354717429775,14.210090373894236,15.605856826502446,55.117926298741274,45.19907533765314,16.741773141657003,8.062778550704879
137,21.407116222939596,13.567291539969004,14.899919967092394,52.6246459732131,43.154478001740486,15.984452676400263,7.698055701361723
138,21.03252848571444,13.329887258826968,14.63919697912972,51.70380512514702,42.39934881491044,15.704752230227175,7.56335295877016
139,20.405785261588377,12.932673175721906,14.202967092668468,50.16309595431527,41.13590088495035,15.236770120821786,7.337974435127476
140,19.987956445504338,12.667863786985201,13.912147168360967,49.13595650709411,40.29360226497696,14.924782047884863,7.1877220860323545
141,19.779042037462315,12.535459092616845,13.766737206207214,48.62238678348351,39.87245295499026,14.768788011416397,7.112595911484792
142,19.779042037462315,12.535459092616845,13.766737206207214,48.62238678348351,39.87245295499026,14.768788011416397,7.112595911484792
143,20.196870853546358,12.800268481353553,14.057557130514716,49.64952623070469,40.71475157496366,15.080776084353325,7.262848260579915
144,21.450357301798483,13.594696647563676,14.930016903437224,52.730944572368195,43.24164743488384,16.016740303164102,7.713605307865283
145,23.33058697417668,14.786338896878862,16.238706562820987,57.35307208486346,47.03199122476411,17.420686631380267,8.389740878793335
146,24.792987830470828,15.71317175745734,17.256576297897244,60.94806015013756,49.980036394671,18.51264488665951,8.915624100626264
147,25.210816646554875,15.97798114619405,17.54739622220475,61.97519959735873,50.8223350146444,18.82463295959644,9.065876449721388
148,25.210816646554875,15.97798114619405,17.54739622220475,61.97519959735873,50.8223350146444,18.82463295959644,9.065876449721388
149,25.001902238512855,15.845576451825698,17.401986260051,61.46162987374815,50.401185704657706,18.668638923127975,8.990750275173827
150,24.792987830470828,15.71317175745734,17.256576297897244,60.94806015013756,49.980036394671,18.51264488665951,8.915624100626264
151,24.584073422428805,15.580767063088985,17.11116633574349,60.43449042652696,49.558887084684294,18.356650850191045,8.840497926078703
152,24.375159014386785,15.448362368720632,16.96575637358974,59.92092070291638,49.1377377746976,18.200656813722585,8.765371751531141
153,24.584073422428805,15.580767063088985,17.11116633574349,60.43449042652696,49.558887084684294,18.356650850191045,8.840497926078703
154,25.628645462638914,16.242790534930755,17.838216146512252,63.0023390445799,51.664633634617786,19.136621032533363,9.21612879881651
155,26.88213191089104,17.03721870114088,18.710675919434756,66.0837573862434,54.19152949453797,20.07258525134414,9.666885846101877
156,26.88213191089104,17.03721870114088,18.710675919434756,66.0837573862434,54.19152949453797,20.07258525134414,9.666885846101877
157,26.046474278722954,16.507599923667463,18.12903607081975,64.02947849180106,52.50693225459118,19.448609105470286,9.366381147911632
158,25.001902238512855,15.845576451825698,17.401986260051,61.46162987374815,50.401185704657706,18.668638923127975,8.990750275173827
159,23.957330198302746,15.183552979983926,16.674936449282242,58.893781255695224,48.295439154724214,17.888668740785658,8.61511940243602
160,22.91275815809264,14.521529508142155,15.947886638513484,56.325932637642296,46.18969260479072,17.108698558443344,8.239488529698214
161,21.86818611788253,13.859506036300386,15.220836827744728,53.758084019589376,44.083946054857236,16.32872837610103,7.863857656960406
162,22.384512420457373,14.186740653230268,15.580213611854766,55.027357685256796,45.12480517077632,16.714263413288535,8.049529963118115
163,21.70143653238369,13.753824345358405,15.10477469902997,53.34816715775381,43.74779655932182,16.204218337922256,7.8038940642942665
164,21.246052607001232,13.465213473443827,14.78781542381344,52.22870680608514,42.82979081835215,15.864188287678072,7.6401367984117
165,21.01836064431,13.320908037486538,14.629335786205173,51.66897663025081,42.37078794786732,15.69417326255598,7.558258165470417
166,21.01836064431,13.320908037486538,14.629335786205173,51.66897663025081,42.37078794786732,15.69417326255598,7.558258165470417
167,21.473744569692464,13.609518909401118,14.946295061421708,52.78843698191948,43.288793688836996,16.034203312800166,7.722015431352984
