name,bus0,bus1,x,r,b,s_nom,length,carrier,sub_network,s_nom_source,psse_ckt
89231-89232-2,89231,89232,2.0146499999999996,1.23057,0.002112029384756657,33.0,0.0,AC,0,RATE1,2
89530-89590-1,89530,89590,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89531-89535-1,89531,89535,2.893473,2.893473,2.8466483011937557e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89531-89582-1,89531,89582,3.6666630000000002,2.9337659999999994,3.4894398530762165e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89531-89590-1,89531,89590,7.461828000000001,6.8236740000000005,7.162534435261708e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89532-89582-1,89532,89582,0.284229,0.226512,2.7548209366391182e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89533-89580-1,89533,89580,4.075037999999999,3.9759389999999994,3.764921946740129e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89534-89581-1,89534,89581,0.9387179999999999,0.753588,9.182736455463728e-06,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89535-89590-1,89535,89590,3.268089,2.844468,3.122130394857668e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89580-89581-1,89580,89581,4.305906,3.732003,7.07070707070707e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89580-89590-1,89580,89590,3.3410520000000004,3.3410520000000004,3.6730945821854914e-06,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89581-89591-1,89581,89591,1.789227,1.4298570000000002,1.7447199265381082e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89582-89583-1,89582,89583,2.6985419999999998,1.081377,3.397612488521579e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89583-89592-1,89583,89592,0.035937000000000004,0.022869,2.203856749311295e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
89583-89593-1,89583,89593,0.131769,0.081675,7.805325987144169e-05,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
90011-90012-1,90011,90012,0.012100000000000001,0.0,0.0,652.0,0.0,AC,0,"station coupler, bounded by the weaker end",1
90011-90511-1,90011,90511,5.13524,1.5609,3.735537190082644e-05,113.0,12.9,AC,0,RATE1,1
90011-90512-2,90011,90512,5.13524,1.5609,3.735537190082644e-05,113.0,12.9,AC,0,RATE1,2
90020-90320-1,90020,90320,8.2053125,0.8772500000000001,8.555371900826447e-05,881.0,25.75,AC,0,RATE1,1
90020-90320-2,90020,90320,8.2053125,0.8772500000000001,8.555371900826447e-05,881.0,25.75,AC,0,RATE1,2
90210-90310-1,90210,90310,9.91837,3.0709799999999996,0.00020264462809917356,193.0,42.93,AC,0,RATE1,1
90230-90231-1,90230,90231,3.7134899999999997,1.5354899999999998,0.00011019283746556473,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
90230-90232-1,90230,90232,2.5700399999999997,0.95832,0.0008907254361799817,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
90230-90233-1,90230,90233,1.38303,1.15434,0.0008631772268135905,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
90230-90234-1,90230,90234,1.32858,0.7296300000000001,0.0002938475665748393,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
90230-90235-1,90230,90235,2.0691,1.25235,0.0006795224977043159,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
90230-90237-1,90230,90237,6.87159,3.02742,0.0004775022956841139,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
90530-90540-1,90530,90540,0.001089,0.0,0.0,9999.0,0.0,AC,0,no rating in the file and none inferable; kept the file's 9999,1
